code,description,last_updated
Z70.3,"Counselling related to combined concerns regarding sexual attitude, behaviour and orientation",2024-10-01
Z70.8,Other sex counselling,2024-10-01
Z70.9,"Sex counselling, unspecified",2024-10-01
Z71.-,,2024-10-01
Z71.0,Person consulting on behalf of another person,2024-10-01
Z71.1,Person with feared complaint in whom no diagnosis is made,2024-10-01
Z71.2,Person consulting for explanation of investigation findings,2024-10-01
Z71.3,Dietary counselling and surveillance,2024-10-01
Z71.4,Alcohol abuse counselling and surveillance,2024-10-01
Z71.5,Drug abuse counselling and surveillance,2024-10-01
Z71.6,Tobacco abuse counselling,2024-10-01
Z71.7,Human immunodeficiency virus [HIV] counselling,2024-10-01
Z71.8,Other specified counselling,2024-10-01
Z71.9,"Counselling, unspecified",2024-10-01
Z72.-,,2024-10-01
Z72.0,Tobacco use,2024-10-01
Z72.1,Alcohol use,2024-10-01
Z72.2,Drug use,2024-10-01
Z72.3,Lack of physical exercise,2024-10-01
Z72.4,Inappropriate diet and eating habits,2024-10-01
Z72.5,High-risk sexual behaviour,2024-10-01
Z72.6,Gambling and betting,2024-10-01
Z72.8,Other problems related to lifestyle,2024-10-01
Z72.9,"Problem related to lifestyle, unspecified",2024-10-01
Z73.-,,2024-10-01
Z73.0,Burn-out,2024-10-01
Z73.1,Accentuation of personality traits,2024-10-01
Z73.2,Lack of relaxation and leisure,2024-10-01
Z73.3,"Stress, not elsewhere classified",2024-10-01
Z73.4,"Inadequate social skills, not elsewhere classified",2024-10-01
Z73.5,"Social role conflict, not elsewhere classified",2024-10-01
Z73.6,Limitation of activities due to disability,2024-10-01
Z73.8,Other problems related to life-management difficulty,2024-10-01
Z73.9,"Problem related to life-management difficulty, unspecified",2024-10-01
Z74.-,,2024-10-01
Z74.0,Need for assistance due to reduced mobility,2024-10-01
Z74.1,Need for assistance with personal care,2024-10-01
Z74.2,Need for assistance at home and no other household member able to render care,2024-10-01
Z74.3,Need for continuous supervision,2024-10-01
Z74.8,Other problems related to care-provider dependency,2024-10-01
Z74.9,"Problem related to care-provider dependency, unspecified",2024-10-01
Z75.-,,2024-10-01
Z75.0,Medical services not available in home,2024-10-01
Z75.1,Person awaiting admission to adequate facility elsewhere,2024-10-01
Z75.2,Other waiting period for investigation and treatment,2024-10-01
Z75.3,Unavailability and inaccessibility of health-care facilities,2024-10-01
Z75.4,Unavailability and inaccessibility of other helping agencies,2024-10-01
Z75.5,Holiday relief care,2024-10-01
Z75.8,Other problems related to medical facilities and other health care,2024-10-01
Z75.9,Unspecified problem related to medical facilities and other health care,2024-10-01
Z76.-,,2024-10-01
Z76.0,Issue of repeat prescription,2024-10-01
Z76.1,Health supervision and care of foundling,2024-10-01
Z76.2,Health supervision and care of other healthy infant and child,2024-10-01
Z76.3,Healthy person accompanying sick person,2024-10-01
Z76.4,Other boarder in health-care facility,2024-10-01
Z76.5,Malingerer [conscious simulation],2024-10-01
Z76.8,Persons encountering health services in other specified circumstances,2024-10-01
Z76.9,Person encountering health services in unspecified circumstances,2024-10-01
Z80.-,,2024-10-01
Z80.0,Family history of malignant neoplasm of digestive organs,2024-10-01
Z80.1,"Family history of malignant neoplasm of trachea, bronchus and lung",2024-10-01
Z80.2,Family history of malignant neoplasm of other respiratory and intrathoracic organs,2024-10-01
Z80.3,Family history of malignant neoplasm of breast,2024-10-01
Z80.4,Family history of malignant neoplasm of genital organs,2024-10-01
Z80.5,Family history of malignant neoplasm of urinary tract,2024-10-01
Z80.6,Family history of leukaemia,2024-10-01
Z80.7,"Family history of other malignant neoplasms of lymphoid, haematopoietic and related tissues",2024-10-01
Z80.8,Family history of malignant neoplasm of other organs or systems,2024-10-01
Z80.9,"Family history of malignant neoplasm, unspecified",2024-10-01
Z81.-,,2024-10-01
Z81.0,Family history of mental retardation,2024-10-01
Z81.1,Family history of alcohol abuse,2024-10-01
Z81.2,Family history of tobacco abuse,2024-10-01
Z81.3,Family history of other psychoactive substance abuse,2024-10-01
Z81.4,Family history of other substance abuse,2024-10-01
Z81.8,Family history of other mental and behavioural disorders,2024-10-01
Z82.-,,2024-10-01
Z82.0,Family history of epilepsy and other diseases of the nervous system,2024-10-01
Z82.1,Family history of blindness and visual loss,2024-10-01
Z82.2,Family history of deafness and hearing loss,2024-10-01
Z82.3,Family history of stroke,2024-10-01
Z82.4,Family history of ischaemic heart disease and other diseases of the circulatory system,2024-10-01
Z82.5,Family history of asthma and other chronic lower respiratory diseases,2024-10-01
Z82.6,Family history of arthritis and other diseases of the musculoskeletal system and connective tissue,2024-10-01
Z82.7,"Family history of congenital malformations, deformations and chromosomal abnormalities",2024-10-01
Z82.8,"Family history of other disabilities and chronic diseases leading to disablement, not elsewhere classified",2024-10-01
Z83.-,,2024-10-01
Z83.0,Family history of human immunodeficiency virus [HIV] disease,2024-10-01
Z83.1,Family history of other infectious and parasitic diseases,2024-10-01
Z83.2,Family history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2024-10-01
Z83.3,Family history of diabetes mellitus,2024-10-01
Z83.4,"Family history of other endocrine, nutritional and metabolic diseases",2024-10-01
Z83.5,Family history of eye and ear disorders,2024-10-01
Z83.6,Family history of diseases of the respiratory system,2024-10-01
Z83.7,Family history of diseases of the digestive system,2024-10-01
Z84.-,,2024-10-01
Z84.0,Family history of diseases of the skin and subcutaneous tissue,2024-10-01
Z84.1,Family history of disorders of kidney and ureter,2024-10-01
Z84.2,Family history of other diseases of the genitourinary system,2024-10-01
Z84.3,Family history of consanguinity,2024-10-01
Z84.8,Family history of other specified conditions,2024-10-01
Z85.-,,2024-10-01
Z85.0,Personal history of malignant neoplasm of digestive organs,2024-10-01
Z85.1,"Personal history of malignant neoplasm of trachea, bronchus and lung",2024-10-01
Z85.2,Personal history of malignant neoplasm of other respiratory and intrathoracic organs,2024-10-01
Z85.3,Personal history of malignant neoplasm of breast,2024-10-01
Z85.4,Personal history of malignant neoplasm of genital organs,2024-10-01
Z85.5,Personal history of malignant neoplasm of urinary tract,2024-10-01
Z85.6,Personal history of leukaemia,2024-10-01
Z85.7,"Personal history of other malignant neoplasms of lymphoid, haematopoietic and related tissues",2024-10-01
Z85.8,Personal history of malignant neoplasms of other organs and systems,2024-10-01
Z85.9,"Personal history of malignant neoplasm, unspecified",2024-10-01
Z86.-,,2024-10-01
Z86.0,Personal history of other neoplasms,2024-10-01
Z86.1,Personal history of infectious and parasitic diseases,2024-10-01
Z86.2,Personal history of diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,2024-10-01
Z86.3,"Personal history of endocrine, nutritional and metabolic diseases",2024-10-01
Z86.4,Personal history of psychoactive substance abuse,2024-10-01
Z86.5,Personal history of other mental and behavioural disorders,2024-10-01
Z86.6,Personal history of diseases of the nervous system and sense organs,2024-10-01
Z86.7,Personal history of diseases of the circulatory system,2024-10-01
Z87.-,,2024-10-01
Z87.0,Personal history of diseases of the respiratory system,2024-10-01
Z87.1,Personal history of diseases of the digestive system,2024-10-01
Z87.2,Personal history of diseases of the skin and subcutaneous tissue,2024-10-01
Z87.3,Personal history of diseases of the musculoskeletal system and connective tissue,2024-10-01
Z87.4,Personal history of diseases of the genitourinary system,2024-10-01
Z87.5,"Personal history of complications of pregnancy, childbirth and the puerperium",2024-10-01
Z87.6,Personal history of certain conditions arising in the perinatal period,2024-10-01
Z87.7,"Personal history of congenital malformations, deformations and chromosomal abnormalities",2024-10-01
Z87.8,Personal history of other specified conditions,2024-10-01
Z88.-,,2024-10-01
Z88.0,Personal history of allergy to penicillin,2024-10-01
Z88.1,Personal history of allergy to other antibiotic agents,2024-10-01
Z88.2,Personal history of allergy to sulfonamides,2024-10-01
Z88.3,Personal history of allergy to other anti-infective agents,2024-10-01
Z88.4,Personal history of allergy to anaesthetic agent,2024-10-01
Z88.5,Personal history of allergy to narcotic agent,2024-10-01
Z88.6,Personal history of allergy to analgesic agent,2024-10-01
Z88.7,Personal history of allergy to serum and vaccine,2024-10-01
Z88.8,"Personal history of allergy to other drugs, medicaments and biological substances",2024-10-01
Z88.9,"Personal history of allergy to unspecified drugs, medicaments and biological substances",2024-10-01
Z89.-,,2024-10-01
Z89.0,"Acquired absence of finger(s) [including thumb], unilateral",2024-10-01
Z89.1,Acquired absence of hand and wrist,2024-10-01
Z89.2,Acquired absence of upper limb above wrist,2024-10-01
Z89.3,Acquired absence of both upper limbs [any level],2024-10-01
Z89.4,Acquired absence of foot and ankle,2024-10-01
Z89.5,Acquired absence of leg at or below knee,2024-10-01
Z89.6,Acquired absence of leg above knee,2024-10-01
Z89.7,"Acquired absence of both lower limbs [any level, except toes alone]",2024-10-01
Z89.8,Acquired absence of upper and lower limbs [any level],2024-10-01
Z89.9,"Acquired absence of limb, unspecified",2024-10-01
Z90.-,,2024-10-01
Z90.0,Acquired absence of part of head and neck,2024-10-01
Z90.1,Acquired absence of breast(s),2024-10-01
Z90.2,Acquired absence of lung [part of],2024-10-01
Z90.3,Acquired absence of part of stomach,2024-10-01
Z90.4,Acquired absence of other parts of digestive tract,2024-10-01
Z90.5,Acquired absence of kidney,2024-10-01
Z90.6,Acquired absence of other organs of urinary tract,2024-10-01
Z90.7,Acquired absence of genital organ(s),2024-10-01
Z90.8,Acquired absence of other organs,2024-10-01
Z91.-,,2024-10-01
Z91.0,"Personal history of allergy, other than to drugs and biological substances",2024-10-01
Z91.1,Personal history of noncompliance with medical treatment and regimen,2024-10-01
Z91.2,Personal history of poor personal hygiene,2024-10-01
Z91.3,Personal history of unhealthy sleep-wake schedule,2024-10-01
Z91.4,"Personal history of psychological trauma, not elsewhere classified",2024-10-01
Z91.5,Personal history of self-harm,2024-10-01
Z91.6,Personal history of other physical trauma,2024-10-01
Z91.7,Personal history of female genital mutilation,2024-10-01
Z91.8,"Personal history of other specified risk-factors, not elsewhere classified",2024-10-01
Z92.-,,2024-10-01
Z92.0,Personal history of contraception,2024-10-01
Z92.1,Personal history of long-term (current) use of anticoagulants,2024-10-01
Z92.2,Personal history of long-term (current) use of other medicaments,2024-10-01
Z92.3,Personal history of irradiation,2024-10-01
Z92.4,"Personal history of major surgery, not elsewhere classified",2024-10-01
Z92.5,Personal history of rehabilitation measures,2024-10-01
Z92.6,Personal history of chemotherapy for neoplastic disease,2024-10-01
Z92.8,Personal history of other medical treatment,2024-10-01
Z92.9,"Personal history of medical treatment, unspecified",2024-10-01
Z93.-,,2024-10-01
Z93.0,Tracheostomy status,2024-10-01
Z93.1,Gastrostomy status,2024-10-01
Z93.2,Ileostomy status,2024-10-01
Z93.3,Colostomy status,2024-10-01
Z93.4,Other artificial openings of gastrointestinal tract status,2024-10-01
Z93.5,Cystostomy status,2024-10-01
Z93.6,Other artificial openings of urinary tract status,2024-10-01
Z93.8,Other artificial opening status,2024-10-01
Z93.9,"Artificial opening status, unspecified",2024-10-01
Z94.-,,2024-10-01
Z94.0,Kidney transplant status,2024-10-01
Z94.1,Heart transplant status,2024-10-01
Z94.2,Lung transplant status,2024-10-01
Z94.3,Heart and lungs transplant status,2024-10-01
Z94.4,Liver transplant status,2024-10-01
Z94.5,Skin transplant status,2024-10-01
Z94.6,Bone transplant status,2024-10-01
Z94.7,Corneal transplant status,2024-10-01
Z94.8,Other transplanted organ and tissue status,2024-10-01
Z94.9,"Transplanted organ and tissue status, unspecified",2024-10-01
Z95.-,,2024-10-01
Z95.0,Presence of electronic cardiac devices,2024-10-01
Z95.1,Presence of aortocoronary bypass graft,2024-10-01
Z95.2,Presence of prosthetic heart valve,2024-10-01
Z95.3,Presence of xenogenic heart valve,2024-10-01
Z95.4,Presence of other heart-valve replacement,2024-10-01
Z95.5,Presence of coronary angioplasty implant and graft,2024-10-01
Z95.8,Presence of other cardiac and vascular implants and grafts,2024-10-01
Z95.9,"Presence of cardiac and vascular implant and graft, unspecified",2024-10-01
Z96.-,,2024-10-01
Z96.0,Presence of urogenital implants,2024-10-01
Z96.1,Presence of intraocular lens,2024-10-01
Z96.2,Presence of otological and audiological implants,2024-10-01
Z96.3,Presence of artificial larynx,2024-10-01
Z96.4,Presence of endocrine implants,2024-10-01
Z96.5,Presence of tooth-root and mandibular implants,2024-10-01
Z96.6,Presence of orthopaedic joint implants,2024-10-01
Z96.7,Presence of other bone and tendon implants,2024-10-01
Z96.8,Presence of other specified functional implants,2024-10-01
Z96.9,"Presence of functional implant, unspecified",2024-10-01
Z97.-,,2024-10-01
Z97.0,Presence of artificial eye,2024-10-01
Z97.1,Presence of artificial limb (complete)(partial),2024-10-01
Z97.2,Presence of dental prosthetic device (complete)(partial),2024-10-01
Z97.3,Presence of spectacles and contact lenses,2024-10-01
Z97.4,Presence of external hearing-aid,2024-10-01
Z97.5,Presence of (intrauterine) contraceptive device,2024-10-01
Z97.8,Presence of other specified devices,2024-10-01
Z98.-,,2024-10-01
Z98.0,Intestinal bypass and anastomosis status,2024-10-01
Z98.1,Arthrodesis status,2024-10-01
Z98.2,Presence of cerebrospinal fluid drainage device,2024-10-01
Z98.8,Other specified postsurgical states,2024-10-01
Z99.-,,2024-10-01
Z99.0,Dependence on aspirator,2024-10-01
Z99.1,Dependence on respirator,2024-10-01
Z99.2,Dependence on renal dialysis,2024-10-01
Z99.3,Dependence on wheelchair,2024-10-01
Z99.4,Dependence on artificial heart,2024-10-01
Z99.8,Dependence on other enabling machines and devices,2024-10-01
Z99.9,Dependence on unspecified enabling machine and device,2024-10-01
U04.-,,2024-10-01
U04.9,"Severe acute respiratory syndrome [SARS], unspecified",2024-10-01
U07.-,,2024-10-01
U07.0,Vaping-related disorder,2024-10-01
U07.1,"COVID-19, virus identified",2024-10-01
