code,description,last_updated
Q4020001,"03,""Cast supplies, long arm splint, pediatric (0-10 years), fiberglass"",Cast sup",2024-10-01
Q4021001,"03,""Cast supplies, short arm splint, adult (11 years +), plaster"",Cast sup sht ar",2024-10-01
Q4022001,"03,""Cast supplies, short arm splint, adult (11 years +), fiberglass"",Cast sup sht",2024-10-01
Q4023001,"03,""Cast supplies, short arm splint, pediatric (0-10 years), plaster"",Cast sup sh",2024-10-01
Q4024001,"03,""Cast supplies, short arm splint, pediatric (0-10 years), fiberglass"",Cast sup",2024-10-01
Q4025001,"03,""Cast supplies, hip spica (one or both legs), adult (11 years +), plaster"",Cas",2024-10-01
Q4026001,"03,""Cast supplies, hip spica (one or both legs), adult (11 years +), fiberglass"",",2024-10-01
Q4027001,"03,""Cast supplies, hip spica (one or both legs), pediatric (0-10 years), plaster""",2024-10-01
Q4028001,"03,""Cast supplies, hip spica (one or both legs), pediatric (0-10 years), fibergla",2024-10-01
Q4029001,"03,""Cast supplies, long leg cast, adult (11 years +), plaster"",Cast sup long leg",2024-10-01
Q4030001,"03,""Cast supplies, long leg cast, adult (11 years +), fiberglass"",Cast sup long l",2024-10-01
Q4031001,"03,""Cast supplies, long leg cast, pediatric (0-10 years), plaster"",Cast sup lng l",2024-10-01
Q4032001,"03,""Cast supplies, long leg cast, pediatric (0-10 years), fiberglass"",Cast sup ln",2024-10-01
Q4033001,"03,""Cast supplies, long leg cylinder cast, adult (11 years +), plaster"",Cast sup",2024-10-01
Q4034001,"03,""Cast supplies, long leg cylinder cast, adult (11 years +), fiberglass"",Cast s",2024-10-01
Q4035001,"03,""Cast supplies, long leg cylinder cast, pediatric (0-10 years), plaster"",Cast",2024-10-01
Q4036001,"03,""Cast supplies, long leg cylinder cast, pediatric (0-10 years), fiberglass"",Ca",2024-10-01
Q4037001,"03,""Cast supplies, short leg cast, adult (11 years +), plaster"",Cast sup shrt leg",2024-10-01
Q4038001,"03,""Cast supplies, short leg cast, adult (11 years +), fiberglass"",Cast sup shrt",2024-10-01
Q4039001,"03,""Cast supplies, short leg cast, pediatric (0-10 years), plaster"",Cast sup shrt",2024-10-01
Q4040001,"03,""Cast supplies, short leg cast, pediatric (0-10 years), fiberglass"",Cast sup s",2024-10-01
Q4041001,"03,""Cast supplies, long leg splint, adult (11 years +), plaster"",Cast sup lng leg",2024-10-01
Q4042001,"03,""Cast supplies, long leg splint, adult (11 years +), fiberglass"",Cast sup lng",2024-10-01
Q4043001,"03,""Cast supplies, long leg splint, pediatric (0-10 years), plaster"",Cast sup lng",2024-10-01
Q4044001,"03,""Cast supplies, long leg splint, pediatric (0-10 years), fiberglass"",Cast sup",2024-10-01
Q4045001,"03,""Cast supplies, short leg splint, adult (11 years +), plaster"",Cast sup sht le",2024-10-01
Q4046001,"03,""Cast supplies, short leg splint, adult (11 years +), fiberglass"",Cast sup sht",2024-10-01
Q4047001,"03,""Cast supplies, short leg splint, pediatric (0-10 years), plaster"",Cast sup sh",2024-10-01
Q4048001,"03,""Cast supplies, short leg splint, pediatric (0-10 years), fiberglass"",Cast sup",2024-10-01
Q4049001,"03,""Finger splint, static"",""Finger splint, static       55      A"",,,C,D1A,S",2024-10-01
Q4050001,"03,""Cast supplies, for unlisted types and materials of casts"",Cast supplies unlis",2024-10-01
Q4051001,"03,""Splint supplies, miscellaneous (includes thermoplastics, strapping, fasteners",2024-10-01
Q4051002,"04,padding and other supplies),,,,,,",2024-10-01
Q4074001,"03,""Iloprost, inhalation solution, fda-approved final product, non-compounded,"",I",2024-10-01
Q4074002,"04,""administered through dme, unit dose form, up to 20 micrograms"",,,,,,",2024-10-01
Q4081001,"03,""Injection, epoetin alfa, 100 units (for esrd on dialysis)"",""Epoetin alfa, 100",2024-10-01
Q4082001,"03,""Drug or biological, not otherwise classified, part b drug competitive"",Drug/b",2024-10-01
Q4082002,"04,acquisition program (cap),,,,,,",2024-10-01
Q4100001,"03,""Skin substitute, not otherwise specified"",""Skin substitute, nos        51",2024-10-01
Q4101001,"03,""Apligraf, per square centimeter"",Apligraf                    51      A,,,C,O1",2024-10-01
Q4102001,"03,""Oasis wound matrix, per square centimeter"",Oasis wound matrix          51",2024-10-01
Q4103001,"03,""Oasis burn matrix, per square centimeter"",Oasis burn matrix           51",2024-10-01
Q4104001,"03,""Integra bilayer matrix wound dressing (bmwd), per square centimeter"",Integra",2024-10-01
Q4105001,"03,Integra dermal regeneration template (drt) or integra omnigraft dermal,Integra",2024-10-01
Q4105002,"04,""regeneration matrix, per square centimeter"",,,,,,",2024-10-01
Q4106001,"03,""Dermagraft, per square centimeter"",Dermagraft                  51      A,,,C,",2024-10-01
Q4107001,"03,""Graftjacket, per square centimeter"",Graftjacket                 51      A,,,C",2024-10-01
Q4108001,"03,""Integra matrix, per square centimeter"",Integra matrix              51      A,",2024-10-01
Q4110001,"03,""Primatrix, per square centimeter"",Primatrix                   51      A,,,C,O",2024-10-01
Q4111001,"03,""Gammagraft, per square centimeter"",Gammagraft                  51      A,,,C,",2024-10-01
Q4112001,"03,""Cymetra, injectable, 1 cc"",Cymetra injectable          51      A,,,C,O1E,1",2024-10-01
Q4113001,"03,""Graftjacket xpress, injectable, 1 cc"",Graftjacket xpress          51      A,,",2024-10-01
Q4114001,"03,""Integra flowable wound matrix, injectable, 1 cc"",Integra flowable wound matri",2024-10-01
Q4115001,"03,""Alloskin, per square centimeter"",Alloskin                    51      A,,,C,O1",2024-10-01
Q4116001,"03,""Alloderm, per square centimeter"",Alloderm                    51      A,,,C,O1",2024-10-01
Q4117001,"03,""Hyalomatrix, per square centimeter"",Hyalomatrix                 51      A,,,C",2024-10-01
Q4118001,"03,""Matristem micromatrix, 1 mg"",Matristem micromatrix       51      A,,,C,O1E,1",2024-10-01
Q4119001,"03,""Matristem wound matrix, per square centimeter"",Matristem wound matrix      51",2024-10-01
Q4120001,"03,""Matristem burn matrix, per square centimeter"",Matristem burn matrix       51",2024-10-01
Q4121001,"03,""Theraskin, per square centimeter"",Theraskin                   51      A,,,C,O",2024-10-01
Q4122001,"03,""Dermacell, dermacell awm or dermacell awm porous, per square centimeter"",""Der",2024-10-01
Q4123001,"03,""Alloskin rt, per square centimeter"",Alloskin                    51      A,,,C",2024-10-01
Q4124001,"03,""Oasis ultra tri-layer wound matrix, per square centimeter"",Oasis tri-layer wo",2024-10-01
Q4125001,"03,""Arthroflex, per square centimeter"",Arthroflex                  51      A,,,C,",2024-10-01
Q4126001,"03,""Memoderm, dermaspan, tranzgraft or integuply, per square centimeter"",Memoderm",2024-10-01
Q4127001,"03,""Talymed, per square centimeter"",Talymed                     51      A,,,C,O1E",2024-10-01
Q4128001,"03,""Flex hd, or allopatch hd, per square centimeter"",Flexhd/allopatchhd/sq cm",2024-10-01
Q4129001,"03,""Unite biomatrix, per square centimeter"",Unite biomatrix             51      A",2024-10-01
Q4130001,"03,""Strattice tm, per square centimeter"",Strattice tm                51      A,,,",2024-10-01
Q4131001,"03,""Epifix or epicord, per square centimeter"",Epifix or epicord           51",2024-10-01
Q4132001,"03,""Grafix core and grafixpl core, per square centimeter"",""Grafix core, grafixpl",2024-10-01
Q4133001,"03,""Grafix prime, grafixpl prime, stravix and stravixpl, per square centimeter"",G",2024-10-01
Q4134001,"03,""Hmatrix, per square centimeter"",Hmatrix                     51      A,,,C,O1E",2024-10-01
Q4135001,"03,""Mediskin, per square centimeter"",Mediskin                    51      A,,,C,O1",2024-10-01
Q4136001,"03,""Ez-derm, per square centimeter"",Ezderm                      51      A,,,C,O1E",2024-10-01
Q4137001,"03,""Amnioexcel, amnioexcel plus or biodexcel, per square centimeter"",Amnioexcel b",2024-10-01
Q4138001,"03,""Biodfence dryflex, per square centimeter"",""Biodfence dryflex, 1cm      51",2024-10-01
Q4139001,"03,""Amniomatrix or biodmatrix, injectable, 1 cc"",""Amnio or biodmatrix, inj 1cc51",2024-10-01
Q4140001,"03,""Biodfence, per square centimeter"",Biodfence 1cm               51      A,,,C,O",2024-10-01
Q4141001,"03,""Alloskin ac, per square centimeter"",""Alloskin ac, 1 cm           51      A"",,",2024-10-01
Q4142001,"03,""Xcm biologic tissue matrix, per square centimeter"",Xcm biologic tiss matrix 1",2024-10-01
Q4143001,"03,""Repriza, per square centimeter"",""Repriza, 1cm                51      A"",,,C,O",2024-10-01
Q4145001,"03,""Epifix, injectable, 1 mg"",""Epifix, inj, 1mg            51      A"",,,C,O1E,1",2024-10-01
Q4146001,"03,""Tensix, per square centimeter"",""Tensix, 1cm                 51      A"",,,C,O1",2024-10-01
Q4147001,"03,""Architect, architect px, or architect fx, extracellular matrix, per square"",A",2024-10-01
Q4147002,"04,centimeter,,,,,,",2024-10-01
Q4148001,"03,""Neox cord 1k, neox cord rt, or clarix cord 1k, per square centimeter"",Neox ne",2024-10-01
Q4149001,"03,""Excellagen, 0.1 cc"",""Excellagen, 0.1 cc          51      A"",,,C,O1E,1      02",2024-10-01
Q4150001,"03,""Allowrap ds or dry, per square centimeter"",Allowrap ds or dry 1 sq cm  51",2024-10-01
Q4151001,"03,""Amnioband or guardian, per square centimeter"",""Amnioband, guardian 1 sq cm 51",2024-10-01
Q4152001,"03,""Dermapure, per square centimeter"",Dermapure 1 square cm       51      A,,,C,O",2024-10-01
Q4153001,"03,""Dermavest and plurivest, per square centimeter"",""Dermavest, plurivest sq cm",2024-10-01
Q4154001,"03,""Biovance, per square centimeter"",Biovance 1 square cm        51      A,,,C,O1",2024-10-01
Q4155001,"03,""Neoxflo or clarixflo, 1 mg"",Neoxflo or clarixflo 1 mg   51      A,,,C,O1E,1",2024-10-01
Q4156001,"03,""Neox 100 or clarix 100, per square centimeter"",Neox 100 or clarix 100      51",2024-10-01
Q4157001,"03,""Revitalon, per square centimeter"",Revitalon 1 square cm       51      A,,,C,O",2024-10-01
Q4158001,"03,""Kerecis omega3, per square centimeter"",""Kerecis omega3, per sq cm   51      A",2024-10-01
Q4159001,"03,""Affinity, per square centimeter"",Affinity1 square cm         51      A,,,C,O1",2024-10-01
Q4160001,"03,""Nushield, per square centimeter"",Nushield 1 square cm        51      A,,,C,O1",2024-10-01
Q4161001,"03,""Bio-connekt wound matrix, per square centimeter"",Bio-connekt per square cm",2024-10-01
Q4162001,"03,""Woundex flow, bioskin flow, 0.5 cc"",""Wndex flw, bioskn flw, 0.5cc51      A"",,",2024-10-01
Q4163001,"03,""Woundex, bioskin, per square centimeter"",""Woundex, bioskin, per sq cm 51",2024-10-01
Q4164001,"03,""Helicoll, per square centimeter"",""Helicoll, per square cm     51      A"",,,C,",2024-10-01
Q4165001,"03,""Keramatrix or kerasorb, per square centimeter"",""Keramatrix, kerasorb sq cm  5",2024-10-01
Q4166001,"03,""Cytal, per square centimeter"",""Cytal, per square centimeter51      A"",,,C,O1E",2024-10-01
Q4167001,"03,""Truskin, per square centimeter"",""Truskin, per sq centimeter  51      A"",,,C,O",2024-10-01
Q4168001,"03,""Amnioband, 1 mg"",""Amnioband, 1 mg             51      A"",,,C,O1E,1      02017",2024-10-01
Q4169001,"03,""Artacent wound, per square centimeter"",""Artacent wound, per sq cm   51      A",2024-10-01
Q4170001,"03,""Cygnus, per square centimeter"",""Cygnus, per sq cm           51      A"",,,C,O1",2024-10-01
Q4171001,"03,""Interfyl, 1 mg"",""Interfyl, 1 mg              51      A"",,,C,O1E,1      020170",2024-10-01
Q4172001,"03,""Puraply or puraply am, per square centimeter"",Puraply or puraply am       51",2024-10-01
Q4173001,"03,""Palingen or palingen xplus, per square centimeter"",Palingen or palingen xplus",2024-10-01
Q4174001,"03,""Palingen or promatrx, 0.36 mg per 0.25 cc"",Palingen or promatrx        51",2024-10-01
Q4175001,"03,""Miroderm, per square centimeter"",Miroderm                    51      A,,,C,O1",2024-10-01
Q4176001,"03,""Neopatch or therion, per square centimeter"",""Neopatch or therion, 1 sq cm51",2024-10-01
Q4177001,"03,""Floweramnioflo, 0.1 cc"",""Floweramnioflo, 0.1 cc      51      A"",,,C,O1E,1",2024-10-01
Q4178001,"03,""Floweramniopatch, per square centimeter"",""Floweramniopatch, per sq cm 51",2024-10-01
Q4179001,"03,""Flowerderm, per square centimeter"",""Flowerderm, per sq cm       51      A"",,,",2024-10-01
Q4180001,"03,""Revita, per square centimeter"",""Revita, per sq cm           51      A"",,,C,O1",2024-10-01
Q4181001,"03,""Amnio wound, per square centimeter"",""Amnio wound, per square cm  51      A"",,",2024-10-01
Q4182001,"03,""Transcyte, per square centimeter"",""Transcyte, per sq centimeter51      A"",,,C",2024-10-01
Q4183001,"03,""Surgigraft, per square centimeter"",""Surgigraft, 1 sq cm         51      A"",,,",2024-10-01
Q4184001,"03,""Cellesta or cellesta duo, per square centimeter"",Cellesta or duo per sq cm",2024-10-01
Q4185001,"03,Cellesta flowable amnion (25 mg per cc); per 0.5 cc,Cellesta flowab amnion 0.5",2024-10-01
Q4186001,"03,""Epifix, per square centimeter"",Epifix 1 sq cm              51      A,,,C,O1E,",2024-10-01
Q4187001,"03,""Epicord, per square centimeter"",Epicord 1 sq cm             51      A,,,C,O1E",2024-10-01
Q4188001,"03,""Amnioarmor, per square centimeter"",Amnioarmor 1 sq cm          51      A,,,C,",2024-10-01
Q4189001,"03,""Artacent ac, 1 mg"",""Artacent ac, 1 mg           51      A"",,,C,O1E,1      020",2024-10-01
Q4190001,"03,""Artacent ac, per square centimeter"",Artacent ac 1 sq cm         51      A,,,C",2024-10-01
Q4191001,"03,""Restorigin, per square centimeter"",Restorigin 1 sq cm          51      A,,,C,",2024-10-01
Q4192001,"03,""Restorigin, 1 cc"",""Restorigin, 1 cc            51      A"",,,C,O1E,1      0201",2024-10-01
Q4193001,"03,""Coll-e-derm, per square centimeter"",Coll-e-derm 1 sq cm         51      A,,,C",2024-10-01
Q4194001,"03,""Novachor, per square centimeter"",Novachor 1 sq cm            51      A,,,C,O1",2024-10-01
Q4195001,"03,""Puraply, per square centimeter"",Puraply 1 sq cm             51      A,,,C,O1E",2024-10-01
Q4196001,"03,""Puraply am, per square centimeter"",Puraply am 1 sq cm          51      A,,,C,",2024-10-01
Q4197001,"03,""Puraply xt, per square centimeter"",Puraply xt 1 sq cm          51      A,,,C,",2024-10-01
Q4198001,"03,""Genesis amniotic membrane, per square centimeter"",Genesis amnio membrane 1sqc",2024-10-01
Q4199001,"03,""Cygnus matrix, per square centimeter"",""Cygnus matrix, per sq cm    51      A""",2024-10-01
Q4200001,"03,""Skin te, per square centimeter"",Skin te 1 sq cm             51      A,,,C,O1E",2024-10-01
Q4201001,"03,""Matrion, per square centimeter"",Matrion 1 sq cm             51      A,,,C,O1E",2024-10-01
Q4202001,"03,""Keroxx (2.5g/cc), 1cc"",""Keroxx (2.5g/cc), 1cc       51      A"",,,C,O1E,1",2024-10-01
Q4203001,"03,""Derma-gide, per square centimeter"",""Derma-gide, 1 sq cm         51      A"",,,",2024-10-01
Q4204001,"03,""Xwrap, per square centimeter"",Xwrap 1 sq cm               51      A,,,C,O1E,1",2024-10-01
Q4205001,"03,""Membrane graft or membrane wrap, per square centimeter"",Membrane graft or wra",2024-10-01
Q4206001,"03,""Fluid flow or fluid gf, 1 cc"",Fluid flow or fluid gf 1 cc 51      A,,,C,O1E,1",2024-10-01
Q4208001,"03,""Novafix, per square cenitmeter"",Novafix per sq cm           51      A,,,C,O1E",2024-10-01
Q4209001,"03,""Surgraft, per square centimeter"",Surgraft per sq cm          51      A,,,C,O1",2024-10-01
Q4210001,"03,""Axolotl graft or axolotl dualgraft, per square centimeter"",Axolotl graf dualg",2024-10-01
Q4211001,"03,""Amnion bio or axobiomembrane, per square centimeter"",Amnion bio or axobio sq",2024-10-01
Q4212001,"03,""Allogen, per cc"",""Allogen, per cc             51      A"",,,C,O1E,1      02019",2024-10-01
Q4213001,"03,""Ascent, 0.5 mg"",""Ascent, 0.5 mg              51      A"",,,C,O1E,1      020191",2024-10-01
Q4214001,"03,""Cellesta cord, per square centimeter"",Cellesta cord per sq cm     51      A,,",2024-10-01
Q4215001,"03,""Axolotl ambient or axolotl cryo, 0.1 mg"",""Axolotl ambient, cryo 0.1 mg51",2024-10-01
Q4216001,"03,""Artacent cord, per square centimeter"",Artacent cord per sq cm     51      A,,",2024-10-01
